时间,值
2024-05-27 23:42:38,13.2202148
2024-05-27 23:42:33,13.2049561
2024-05-27 23:42:28,13.2354736
2024-05-27 23:42:23,13.2080078
2024-05-27 23:42:18,13.2232666
2024-05-27 23:42:13,13.1896973
2024-05-27 23:42:08,13.2049561
2024-05-27 23:42:03,13.2049561
2024-05-27 23:41:58,13.15918
2024-05-27 23:41:53,13.1896973
2024-05-27 23:41:48,13.1530762
2024-05-27 23:41:43,13.1561279
2024-05-27 23:41:38,13.1408691
2024-05-27 23:41:33,13.1408691
2024-05-27 23:41:28,13.1378174
2024-05-27 23:41:23,13.1225586
2024-05-27 23:41:18,13.1195068
2024-05-27 23:41:13,13.0950928
2024-05-27 23:41:08,13.0981445
2024-05-27 23:41:03,13.0981445
2024-05-27 23:40:58,13.0767822
2024-05-27 23:40:53,13.0523682
2024-05-27 23:40:48,13.0828857
2024-05-27 23:40:43,13.0859375
2024-05-27 23:40:38,13.0523682
2024-05-27 23:40:33,13.05542
2024-05-27 23:40:28,13.0340576
2024-05-27 23:40:23,13.0340576
2024-05-27 23:40:18,13.0126953
2024-05-27 23:40:13,12.9974365
2024-05-27 23:40:08,12.9974365
2024-05-27 23:40:03,13.00354
2024-05-27 23:39:58,12.979126
2024-05-27 23:39:53,12.95166
2024-05-27 23:39:48,12.9486084
2024-05-27 23:39:43,12.9364014
2024-05-27 23:39:38,12.93335
2024-05-27 23:39:33,12.89978
2024-05-27 23:39:28,12.8967285
2024-05-27 23:39:23,12.89978
2024-05-27 23:39:18,12.8540039
2024-05-27 23:39:13,12.8479
2024-05-27 23:39:08,12.8356934
2024-05-27 23:39:03,12.8356934
2024-05-27 23:38:58,12.8204346
2024-05-27 23:38:53,12.8143311
2024-05-27 23:38:48,12.8204346
2024-05-27 23:38:43,12.7868652
2024-05-27 23:38:38,12.7838135
2024-05-27 23:38:33,12.7807617
2024-05-27 23:38:28,12.7838135
2024-05-27 23:38:23,12.7380371
2024-05-27 23:38:18,12.7563477
2024-05-27 23:38:13,12.7349854
2024-05-27 23:38:08,12.7349854
2024-05-27 23:38:03,12.7197266
2024-05-27 23:37:58,12.701416
2024-05-27 23:37:53,12.7166748
2024-05-27 23:37:48,12.7197266
2024-05-27 23:37:43,12.701416
2024-05-27 23:37:38,12.7044678
2024-05-27 23:37:33,12.7166748
2024-05-27 23:37:28,12.65564
2024-05-27 23:37:23,12.6983643
2024-05-27 23:37:18,12.67395
2024-05-27 23:37:13,12.6953125
2024-05-27 23:37:08,12.7044678
2024-05-27 23:37:03,12.7197266
2024-05-27 23:36:58,12.6953125
2024-05-27 23:36:53,12.70752
2024-05-27 23:36:48,12.7044678
2024-05-27 23:36:43,12.7227783
2024-05-27 23:36:38,12.7227783
2024-05-27 23:36:33,12.7166748
2024-05-27 23:36:28,12.7227783
2024-05-27 23:36:23,12.7197266
2024-05-27 23:36:18,12.7380371
2024-05-27 23:36:13,12.7349854
2024-05-27 23:36:08,12.7380371
2024-05-27 23:36:03,12.7380371
2024-05-27 23:35:58,12.72583
2024-05-27 23:35:53,12.7838135
2024-05-27 23:35:48,12.7349854
2024-05-27 23:35:43,12.7319336
2024-05-27 23:35:38,12.7441406
2024-05-27 23:35:33,12.7380371
2024-05-27 23:35:28,12.7563477
2024-05-27 23:35:23,12.7593994
2024-05-27 23:35:18,12.7349854
2024-05-27 23:35:13,12.7380371
2024-05-27 23:35:07,12.7197266
2024-05-27 23:35:02,12.7410889
2024-05-27 23:34:57,12.7197266
2024-05-27 23:34:52,12.7227783
2024-05-27 23:34:47,12.7197266
2024-05-27 23:34:42,12.701416
2024-05-27 23:34:37,12.701416
2024-05-27 23:34:32,12.6861572
2024-05-27 23:34:27,12.701416
2024-05-27 23:34:22,12.6861572
2024-05-27 23:34:17,12.6373291
2024-05-27 23:34:12,12.6464844
2024-05-27 23:34:07,12.6617432
2024-05-27 23:34:02,12.6190186
2024-05-27 23:33:57,12.6190186
2024-05-27 23:33:52,12.60376
2024-05-27 23:33:47,12.5732422
2024-05-27 23:33:42,12.5396729
2024-05-27 23:33:37,12.5213623
2024-05-27 23:33:32,12.5213623
2024-05-27 23:33:27,12.5396729
2024-05-27 23:33:22,12.4786377
2024-05-27 23:33:17,12.4572754
2024-05-27 23:33:12,12.4389648
2024-05-27 23:33:07,12.4237061
2024-05-27 23:33:02,12.4267578
2024-05-27 23:32:57,12.3657227
2024-05-27 23:32:52,12.3626709
2024-05-27 23:32:47,12.3413086
2024-05-27 23:32:42,12.322998
2024-05-27 23:32:37,12.322998
2024-05-27 23:32:32,12.322998
2024-05-27 23:32:27,12.2802734
2024-05-27 23:32:22,12.310791
2024-05-27 23:32:17,12.27417
2024-05-27 23:32:12,12.2436523
2024-05-27 23:32:07,12.2436523
2024-05-27 23:32:02,12.2467041
2024-05-27 23:31:57,12.2436523
2024-05-27 23:31:52,12.2436523
2024-05-27 23:31:47,12.2619629
2024-05-27 23:31:42,12.2619629
2024-05-27 23:31:37,12.2619629
2024-05-27 23:31:32,12.2619629
2024-05-27 23:31:27,12.2772217
2024-05-27 23:31:22,12.2772217
2024-05-27 23:31:17,12.2802734
2024-05-27 23:31:12,12.3413086
2024-05-27 23:31:07,12.32605
2024-05-27 23:31:02,12.3199463
2024-05-27 23:30:57,12.3413086
2024-05-27 23:30:52,12.3718262
2024-05-27 23:30:47,12.4084473
2024-05-27 23:30:42,12.4206543
2024-05-27 23:30:37,12.4450684
2024-05-27 23:30:32,12.4755859
2024-05-27 23:30:27,12.5
2024-05-27 23:30:22,12.4755859
2024-05-27 23:30:17,12.5579834
2024-05-27 23:30:12,12.60376
2024-05-27 23:30:07,12.6068115
2024-05-27 23:30:02,12.65564
2024-05-27 23:29:57,12.6861572
2024-05-27 23:29:52,12.7380371
2024-05-27 23:29:47,12.7319336
2024-05-27 23:29:42,12.7838135
2024-05-27 23:29:37,12.8265381
2024-05-27 23:29:32,12.88147
2024-05-27 23:29:27,12.9180908
2024-05-27 23:29:22,12.9760742
2024-05-27 23:29:17,13.0218506
2024-05-27 23:29:12,13.0523682
2024-05-27 23:29:07,13.0859375
2024-05-27 23:29:02,13.079834
2024-05-27 23:28:57,13.1011963
2024-05-27 23:28:52,13.05542
2024-05-27 23:28:47,13.0767822
2024-05-27 23:28:42,13.1011963
2024-05-27 23:28:37,13.0981445
2024-05-27 23:28:32,13.0950928
2024-05-27 23:28:27,13.0981445
2024-05-27 23:28:22,13.0828857
2024-05-27 23:28:17,13.1011963
2024-05-27 23:28:12,13.1164551
2024-05-27 23:28:07,13.079834
2024-05-27 23:28:02,13.0828857
2024-05-27 23:27:57,13.0767822
2024-05-27 23:27:52,13.0950928
2024-05-27 23:27:47,13.0981445
2024-05-27 23:27:42,13.079834
2024-05-27 23:27:37,13.092041
2024-05-27 23:27:32,13.0950928
2024-05-27 23:27:27,13.079834
2024-05-27 23:27:22,13.079834
2024-05-27 23:27:17,13.079834
2024-05-27 23:27:12,13.0828857
2024-05-27 23:27:07,13.0859375
2024-05-27 23:27:02,13.1011963
2024-05-27 23:26:57,13.079834
2024-05-27 23:26:52,13.1011963
2024-05-27 23:26:47,13.0981445
2024-05-27 23:26:42,13.0828857
2024-05-27 23:26:37,13.0981445
2024-05-27 23:26:32,13.1011963
2024-05-27 23:26:27,13.0950928
2024-05-27 23:26:22,13.1011963
2024-05-27 23:26:17,13.0523682
2024-05-27 23:26:12,13.0981445
2024-05-27 23:26:07,13.1164551
2024-05-27 23:26:02,13.1225586
2024-05-27 23:25:57,13.1195068
2024-05-27 23:25:52,13.1225586
2024-05-27 23:25:47,13.12561
2024-05-27 23:25:42,13.1530762
2024-05-27 23:25:37,13.12561
2024-05-27 23:25:32,13.1561279
2024-05-27 23:25:27,13.1561279
2024-05-27 23:25:22,13.168335
2024-05-27 23:25:17,13.2019043
2024-05-27 23:25:12,13.1896973
2024-05-27 23:25:07,13.1896973
2024-05-27 23:25:02,13.2202148
2024-05-27 23:24:57,13.2385254
2024-05-27 23:24:52,13.2385254
2024-05-27 23:24:47,13.2232666
2024-05-27 23:24:42,13.2629395
2024-05-27 23:24:37,13.2385254
2024-05-27 23:24:32,13.269043
2024-05-27 23:24:27,13.2415771
2024-05-27 23:24:22,13.2843018
2024-05-27 23:24:17,13.2415771
2024-05-27 23:24:12,13.2873535
2024-05-27 23:24:07,13.2873535
2024-05-27 23:24:02,13.2843018
2024-05-27 23:23:57,13.2720947
2024-05-27 23:23:52,13.2843018
2024-05-27 23:23:47,13.2904053
2024-05-27 23:23:42,13.3026123
2024-05-27 23:23:37,13.3087158
2024-05-27 23:23:32,13.3056641
2024-05-27 23:23:27,13.3026123
2024-05-27 23:23:22,13.3026123
2024-05-27 23:23:17,13.3209229
2024-05-27 23:23:12,13.3056641
2024-05-27 23:23:07,13.3209229
2024-05-27 23:23:02,13.2995605
2024-05-27 23:22:57,13.3026123
2024-05-27 23:22:52,13.2904053
2024-05-27 23:22:47,13.3056641
2024-05-27 23:22:42,13.3056641
2024-05-27 23:22:37,13.28125
2024-05-27 23:22:32,13.3026123
2024-05-27 23:22:27,13.3178711
2024-05-27 23:22:22,13.3209229
2024-05-27 23:22:17,13.3178711
2024-05-27 23:22:12,13.3239746
2024-05-27 23:22:07,13.3361816
2024-05-27 23:22:02,13.3209229
2024-05-27 23:21:57,13.3422852
2024-05-27 23:21:52,13.3270264
2024-05-27 23:21:47,13.3361816
2024-05-27 23:21:42,13.3361816
2024-05-27 23:21:37,13.3178711
2024-05-27 23:21:32,13.3666992
2024-05-27 23:21:27,13.3666992
2024-05-27 23:21:22,13.38501
2024-05-27 23:21:17,13.3636475
2024-05-27 23:21:12,13.38501
2024-05-27 23:21:07,13.4002686
2024-05-27 23:21:02,13.38501
2024-05-27 23:20:57,13.381958
2024-05-27 23:20:52,13.381958
2024-05-27 23:20:47,13.38501
2024-05-27 23:20:42,13.38501
2024-05-27 23:20:37,13.4002686
2024-05-27 23:20:32,13.381958
2024-05-27 23:20:27,13.3666992
2024-05-27 23:20:22,13.40332
2024-05-27 23:20:17,13.381958
2024-05-27 23:20:12,13.38501
2024-05-27 23:20:07,13.3666992
2024-05-27 23:20:02,13.3789063
2024-05-27 23:19:57,13.3422852
2024-05-27 23:19:52,13.3636475
2024-05-27 23:19:47,13.3605957
2024-05-27 23:19:42,13.3636475
2024-05-27 23:19:37,13.3636475
2024-05-27 23:19:32,13.381958
2024-05-27 23:19:27,13.3636475
2024-05-27 23:19:22,13.3148193
2024-05-27 23:19:17,13.3636475
2024-05-27 23:19:12,13.3392334
2024-05-27 23:19:07,13.3453369
2024-05-27 23:19:02,13.3392334
2024-05-27 23:18:57,13.3422852
2024-05-27 23:18:52,13.3361816
2024-05-27 23:18:47,13.3636475
2024-05-27 23:18:42,13.3148193
2024-05-27 23:18:37,13.3789063
2024-05-27 23:18:32,13.3666992
2024-05-27 23:18:27,13.3270264
2024-05-27 23:18:22,13.3972168
2024-05-27 23:18:17,13.3728027
2024-05-27 23:18:12,13.3422852
2024-05-27 23:18:07,13.3666992
2024-05-27 23:18:02,13.3361816
2024-05-27 23:17:57,13.3422852
2024-05-27 23:17:52,13.3392334
2024-05-27 23:17:47,13.3636475
2024-05-27 23:17:42,13.3666992
2024-05-27 23:17:37,13.38501
2024-05-27 23:17:32,13.3209229
2024-05-27 23:17:27,13.3361816
2024-05-27 23:17:22,13.3666992
2024-05-27 23:17:17,13.3392334
2024-05-27 23:17:12,13.3239746
2024-05-27 23:17:07,13.3209229
2024-05-27 23:17:02,13.38501
2024-05-27 23:16:57,13.3361816
2024-05-27 23:16:52,13.3666992
2024-05-27 23:16:47,13.3209229
2024-05-27 23:16:42,13.38501
2024-05-27 23:16:37,13.369751
2024-05-27 23:16:32,13.369751
2024-05-27 23:16:27,13.3636475
2024-05-27 23:16:22,13.3483887
2024-05-27 23:16:17,13.3666992
2024-05-27 23:16:12,13.3728027
2024-05-27 23:16:07,13.381958
2024-05-27 23:16:02,13.381958
2024-05-27 23:15:57,13.3789063
2024-05-27 23:15:52,13.381958
2024-05-27 23:15:47,13.3636475
2024-05-27 23:15:42,13.381958
2024-05-27 23:15:37,13.38501
2024-05-27 23:15:32,13.3666992
2024-05-27 23:15:27,13.38501
2024-05-27 23:15:22,13.4002686
2024-05-27 23:15:17,13.40332
2024-05-27 23:15:12,13.4216309
2024-05-27 23:15:07,13.40332
2024-05-27 23:15:02,13.381958
2024-05-27 23:14:57,13.38501
2024-05-27 23:14:52,13.3789063
2024-05-27 23:14:47,13.381958
2024-05-27 23:14:42,13.381958
2024-05-27 23:14:37,13.369751
2024-05-27 23:14:32,13.3636475
2024-05-27 23:14:27,13.3666992
2024-05-27 23:14:22,13.3178711
2024-05-27 23:14:17,13.3422852
2024-05-27 23:14:12,13.3239746
2024-05-27 23:14:07,13.3209229
2024-05-27 23:14:02,13.3209229
2024-05-27 23:13:57,13.3026123
2024-05-27 23:13:52,13.2751465
2024-05-27 23:13:47,13.2843018
2024-05-27 23:13:42,13.2843018
2024-05-27 23:13:37,13.2843018
2024-05-27 23:13:32,13.269043
2024-05-27 23:13:27,13.2202148
2024-05-27 23:13:22,13.2202148
2024-05-27 23:13:17,13.2202148
2024-05-27 23:13:12,13.2232666
2024-05-27 23:13:07,13.1835938
2024-05-27 23:13:02,13.2049561
2024-05-27 23:12:57,13.2049561
2024-05-27 23:12:52,13.2049561
2024-05-27 23:12:47,13.1835938
2024-05-27 23:12:42,13.1622314
2024-05-27 23:12:37,13.1378174
2024-05-27 23:12:32,13.1378174
2024-05-27 23:12:27,13.1378174
2024-05-27 23:12:22,13.0981445
2024-05-27 23:12:17,13.1164551
2024-05-27 23:12:12,13.0828857
2024-05-27 23:12:07,13.079834
2024-05-27 23:12:02,13.0767822
2024-05-27 23:11:57,13.0767822
2024-05-27 23:11:52,13.0523682
2024-05-27 23:11:47,13.0157471
2024-05-27 23:11:42,13.0126953
2024-05-27 23:11:37,13.0126953
2024-05-27 23:11:32,13.0157471
2024-05-27 23:11:27,12.9974365
2024-05-27 23:11:22,12.9760742
2024-05-27 23:11:17,12.9608154
2024-05-27 23:11:12,12.95166
2024-05-27 23:11:07,12.9150391
2024-05-27 23:11:02,12.89978
2024-05-27 23:10:57,12.88147
2024-05-27 23:10:52,12.88147
2024-05-27 23:10:47,12.8540039
2024-05-27 23:10:42,12.8509521
2024-05-27 23:10:37,12.8601074
2024-05-27 23:10:32,12.8540039
2024-05-27 23:10:27,12.8570557
2024-05-27 23:10:22,12.8356934
2024-05-27 23:10:17,12.8387451
2024-05-27 23:10:12,12.8417969
2024-05-27 23:10:07,12.8204346
2024-05-27 23:10:02,12.8173828
2024-05-27 23:09:57,12.8173828
2024-05-27 23:09:52,12.8173828
2024-05-27 23:09:47,12.8234863
2024-05-27 23:09:42,12.8387451
2024-05-27 23:09:37,12.8204346
2024-05-27 23:09:32,12.8173828
2024-05-27 23:09:27,12.8356934
2024-05-27 23:09:22,12.8387451
2024-05-27 23:09:17,12.8387451
2024-05-27 23:09:12,12.8356934
2024-05-27 23:09:07,12.8356934
2024-05-27 23:09:02,12.8570557
2024-05-27 23:08:57,12.8509521
2024-05-27 23:08:52,12.8570557
2024-05-27 23:08:47,12.8540039
2024-05-27 23:08:42,12.89978
2024-05-27 23:08:37,12.88147
2024-05-27 23:08:32,12.8845215
2024-05-27 23:08:27,12.878418
2024-05-27 23:08:22,12.878418
2024-05-27 23:08:17,12.902832
2024-05-27 23:08:12,12.878418
2024-05-27 23:08:07,12.8570557
2024-05-27 23:08:02,12.8845215
2024-05-27 23:07:57,12.8845215
2024-05-27 23:07:52,12.8570557
2024-05-27 23:07:47,12.8356934
2024-05-27 23:07:42,12.88147
2024-05-27 23:07:37,12.8509521
2024-05-27 23:07:32,12.8479
2024-05-27 23:07:27,12.8356934
2024-05-27 23:07:22,12.8479
2024-05-27 23:07:17,12.8143311
2024-05-27 23:07:12,12.8204346
2024-05-27 23:07:07,12.8143311
2024-05-27 23:07:02,12.7868652
2024-05-27 23:06:57,12.802124
2024-05-27 23:06:52,12.7166748
2024-05-27 23:06:47,12.7197266
2024-05-27 23:06:42,12.701416
2024-05-27 23:06:37,12.701416
2024-05-27 23:06:32,12.6373291
2024-05-27 23:06:27,12.6403809
2024-05-27 23:06:22,12.600708
2024-05-27 23:06:17,12.60376
2024-05-27 23:06:12,12.6190186
2024-05-27 23:06:07,12.5366211
2024-05-27 23:06:02,12.5244141
2024-05-27 23:05:57,12.5152588
2024-05-27 23:05:52,12.4572754
2024-05-27 23:05:47,12.4725342
2024-05-27 23:05:42,12.4237061
2024-05-27 23:05:37,12.4053955
2024-05-27 23:05:32,12.37793
2024-05-27 23:05:27,12.3718262
2024-05-27 23:05:22,12.3748779
2024-05-27 23:05:17,12.3565674
2024-05-27 23:05:12,12.3748779
2024-05-27 23:05:07,12.3382568
2024-05-27 23:05:02,12.3413086
2024-05-27 23:04:57,12.3382568
2024-05-27 23:04:52,12.310791
2024-05-27 23:04:47,12.3291016
2024-05-27 23:04:42,12.3016357
2024-05-27 23:04:37,12.322998
2024-05-27 23:04:32,12.3046875
2024-05-27 23:04:27,12.3046875
2024-05-27 23:04:22,12.3046875
2024-05-27 23:04:17,12.322998
2024-05-27 23:04:12,12.322998
2024-05-27 23:04:07,12.32605
2024-05-27 23:04:02,12.3199463
2024-05-27 23:03:57,12.3596191
2024-05-27 23:03:52,12.4023438
2024-05-27 23:03:47,12.37793
2024-05-27 23:03:42,12.4206543
2024-05-27 23:03:37,12.4389648
2024-05-27 23:03:32,12.4755859
2024-05-27 23:03:27,12.5
2024-05-27 23:03:22,12.5183105
2024-05-27 23:03:17,12.5610352
2024-05-27 23:03:12,12.5976563
2024-05-27 23:03:07,12.6373291
2024-05-27 23:03:02,12.701416
2024-05-27 23:02:57,12.6983643
2024-05-27 23:02:52,12.7563477
2024-05-27 23:02:47,12.8051758
2024-05-27 23:02:42,12.8417969
2024-05-27 23:02:37,12.8540039
2024-05-27 23:02:32,12.9089355
2024-05-27 23:02:27,12.93335
2024-05-27 23:02:22,12.9547119
2024-05-27 23:02:17,12.9547119
2024-05-27 23:02:12,12.979126
2024-05-27 23:02:07,12.95166
2024-05-27 23:02:02,12.9760742
2024-05-27 23:01:57,12.9821777
2024-05-27 23:01:52,12.979126
2024-05-27 23:01:47,12.979126
2024-05-27 23:01:42,12.979126
2024-05-27 23:01:37,12.9760742
2024-05-27 23:01:32,12.9974365
2024-05-27 23:01:27,12.9974365
2024-05-27 23:01:22,13.0157471
2024-05-27 23:01:17,13.0004883
2024-05-27 23:01:12,12.9760742
2024-05-27 23:01:07,12.979126
2024-05-27 23:01:02,12.95166
2024-05-27 23:00:57,13.0218506
2024-05-27 23:00:52,12.95166
2024-05-27 23:00:47,12.95166
2024-05-27 23:00:42,12.9974365
2024-05-27 23:00:37,12.991333
2024-05-27 23:00:32,12.9821777
2024-05-27 23:00:27,12.979126
2024-05-27 23:00:22,12.979126
2024-05-27 23:00:17,12.9577637
2024-05-27 23:00:12,12.979126
2024-05-27 23:00:07,12.9425049
2024-05-27 23:00:02,12.9547119
2024-05-27 22:59:57,12.9547119
2024-05-27 22:59:52,12.95166
2024-05-27 22:59:47,12.9364014
2024-05-27 22:59:42,12.95166
2024-05-27 22:59:37,12.9760742
2024-05-27 22:59:32,12.9364014
2024-05-27 22:59:27,12.9272461
2024-05-27 22:59:22,12.9211426
2024-05-27 22:59:17,12.89978
2024-05-27 22:59:12,12.93335
2024-05-27 22:59:07,12.9394531
2024-05-27 22:59:02,12.9364014
2024-05-27 22:58:57,12.9547119
2024-05-27 22:58:52,12.9150391
2024-05-27 22:58:47,12.9211426
2024-05-27 22:58:42,12.95166
2024-05-27 22:58:37,12.9180908
2024-05-27 22:58:32,12.9364014
2024-05-27 22:58:27,12.902832
2024-05-27 22:58:22,12.9394531
2024-05-27 22:58:17,12.9364014
2024-05-27 22:58:12,12.93335
2024-05-27 22:58:07,12.95166
2024-05-27 22:58:02,12.9547119
2024-05-27 22:57:57,12.93335
2024-05-27 22:57:52,12.979126
2024-05-27 22:57:47,12.9821777
2024-05-27 22:57:42,12.9974365
2024-05-27 22:57:37,12.9760742
2024-05-27 22:57:32,13.0218506
2024-05-27 22:57:27,13.0126953
2024-05-27 22:57:22,13.0340576
2024-05-27 22:57:17,13.0310059
2024-05-27 22:57:12,13.0523682
2024-05-27 22:57:07,13.0828857
2024-05-27 22:57:02,13.1225586
